t(s),Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 30: solute,Flux surface 29: solute,Flux surface 28: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 24: solute,Flux surface 25: solute,Flux surface 26: solute,Flux surface 27: solute,Flux surface 21: solute
1324.9735395364107,2.2335213579350892e+16,7.289433215095859e+17,8.336234815484891e+16,2.1266479162148476e+16,2.221701728878478e+16,2.284837944069489e+16,1.4960976562497922e+16,1.2825982925874006e+16,1.520932816201487e+16,1.281047416569619e+16,8816578116938647.0,7957784196273193.0,7763959194432194.0,8172192824103332.0,1.3703106466818356e+20,2.339771253960026e+17,8.71807877480256e+17,9.40227643876838e+16,3.942687107030036e+16,3.904945178028727e+16,3.878476945889112e+16,2.882379370124347e+16,2.443673026542213e+16,2.8511186718642736e+16,2.427572537334796e+16,1.773734752637191e+16,1.643982761713839e+16,1.6095825451896954e+16,1.6717291841208016e+16,1.3703106466818356e+20,-36906594872068.86,-35506922272763.59,-33442630369198.062,-22656475117820.152,-19213089265605.02,-23246928035793.918,-19231613128021.133,-12418766811808.535,-11291327803103.463,-10993697290381.252,-11508974328762.488,-2623925814.457019,-3394066171.530487,-5118166019.2515545,-4156782859.878224,77595653514393.89
1339.2232749317748,2.244837963778323e+16,7.405348135042723e+17,8.428273670930994e+16,2.1510682123801204e+16,2.2469900714539596e+16,2.3106497495503336e+16,1.513470718877732e+16,1.2974689594314072e+16,1.5383558933118092e+16,1.2957491278995048e+16,8928642595253330.0,8039877792520977.0,7843233658434649.0,8266696112605857.0,1.3839316339727678e+20,2.3516485156680816e+17,8.856921248220603e+17,9.506006572063077e+16,3.988044728404229e+16,3.949470820658845e+16,3.9223624083362264e+16,2.915908446549393e+16,2.4720505781293164e+16,2.883835955851903e+16,2.4554774181301252e+16,1.7963101501150232e+16,1.660984823800477e+16,1.6260569593596802e+16,1.6910914459692302e+16,1.3839316339727678e+20,-37406364194306.484,-35993936199144.69,-33909508350982.45,-22982484943780.766,-19490603021624.44,-23575850821393.457,-19506795985300.074,-12617790565503.555,-11448019131102.816,-11144630577840.379,-11681088930500.775,-2850180880.867979,-3670035942.4093356,-5498276438.040338,-4472841221.385876,77259421043435.36
1353.6155076810926,2.256209925793019e+16,7.522982119022175e+17,8.52116662174588e+16,2.175711442370882e+16,2.2725084270858264e+16,2.336694340828684e+16,1.531004990237842e+16,1.3124773148787832e+16,1.5559356389351608e+16,1.3105828181995204e+16,9042031697712946.0,8122286609962751.0,7922834174692212.0,8362027381128343.0,1.3976540541954938e+20,2.3635846703746336e+17,8.997828743401272e+17,9.61069822640707e+16,4.033815349211862e+16,3.99440035779959e+16,3.966642571438305e+16,2.9497478782954556e+16,2.500690124172629e+16,2.916846626584463e+16,2.4836320892270468e+16,1.8191517699981836e+16,1.6780520422682116e+16,1.6425988154857146e+16,1.7106228757027888e+16,1.3976540541954938e+20,-37910828919376.72,-36485568323586.484,-34380840603395.594,-23311680281450.8,-19770834111998.36,-23907892395849.54,-19784596904485.31,-12819288210244.654,-11605531463159.787,-11296358770835.49,-11854840713421.775,-3093247462.2716346,-3965935286.000929,-5905307856.474682,-4811313930.545749,76924284861178.5
1368.1516627579035,2.2676375268309984e+16,7.642358918141921e+17,8.614920332199448e+16,2.20057947056119e+16,2.2982587364317624e+16,2.3629736521127268e+16,1.5487018915795888e+16,1.3276245671293256e+16,1.5736733189394306e+16,1.3255495531687164e+16,9156764125721274.0,8205001484931212.0,8002754544828604.0,8458192331550910.0,1.4114781479644103e+20,2.3755800178421203e+17,9.140829942145592e+17,9.716358922322866e+16,4.080002414751086e+16,4.039737190272189e+16,4.011320709326304e+16,2.9839003969954348e+16,2.529593959273565e+16,2.9501530504436828e+16,2.512038564372971e+16,1.842263370746201e+16,1.6951825226947966e+16,1.6592068170526894e+16,1.7303246361435706e+16,1.4114781479644103e+20,-38420027452882.945,-36981856814075.47,-34856663330439.77,-23644088233608.387,-20053805739004.79,-24243077180272.316,-20065036320234.664,-13023295543059.742,-11763847337005.469,-11448868408411.44,-12030240704296.316,-3354155270.7784944,-4283042216.8946033,-6341165190.653879,-5173710066.535482,76590245918689.52
1382.8331793854825,2.2791210514985628e+16,7.763502579250721e+17,8.709541504257621e+16,2.225674178216438e+16,2.324242957750149e+16,2.38948963411608e+16,1.5665628592592294e+16,1.3429119360762538e+16,1.591570209969745e+16,1.3406504077259836e+16,9272858836939394.0,8288012982675244.0,8082988459146015.0,8555196676652483.0,1.4254041698647556e+20,2.3876348598391693e+17,9.285953886662139e+17,9.822996224281742e+16,4.126609401549346e+16,4.085484749743517e+16,4.056400124064027e+16,3.0183687633505856e+16,2.5587644002640668e+16,2.9837576140043456e+16,2.5406988747691764e+16,1.8656487624199988e+16,1.7123743148492272e+16,1.6758796443680646e+16,1.7501978923222846e+16,1.4254041698647558e+20,-38933998567956.086,-37482840229643.305,-35337013117965.81,-23979736238280.52,-20339541377529.156,-24581429846297.23,-20348134883042.418,-13229848992048.592,-11922948779397.945,-11602145780137.576,-12207299999967.852,-3634011550.631417,-4622737334.21914,-6807918043.181559,-5561664616.152282,76257305089226.25
1397.6615111793374,2.2906607860848924e+16,7.886437448218877e+17,8.805036878243627e+16,2.2509974635693264e+16,2.3504630669995404e+16,2.416244254129251e+16,1.5845893448661122e+16,1.358340653315422e+16,1.6096275994699698e+16,1.3558864660295378e+16,9390335043334008.0,8371311394193884.0,8163529497669487.0,8653046138074678.0,1.4394323885528197e+20,2.3997495000906483e+17,9.433229983594954e+17,9.930617741494658e+16,4.173639817497269e+16,4.131646498894675e+16,4.101884145764017e+16,3.053155767368558e+16,2.5882037862206156e+16,3.01766272407059e+16,2.5696150691038028e+16,1.8893118062839908e+16,1.7296254120250814e+16,1.6926159547863222e+16,1.7702438110568924e+16,1.4394323885528197e+20,-39452781405613.79,-37988557521179.82,-35821926934027.13,-24318652070214.86,-20628064774675.438,-24922975315531.8,-20633913458667.223,-13438985614294.861,-12082817295436.191,-11756176928971.695,-12386029762727.969,-3934009367.7403417,-4986514556.859466,-7307816309.004762,-5976951067.641992,75925463173636.23
1412.6381262911307,2.3022570185940296e+16,8.011188173261628e+17,8.901413233586294e+16,2.276551241896204e+16,2.376921057939969e+16,2.443239496091594e+16,1.6027828153510688e+16,1.3739119621509332e+16,1.6278467857038556e+16,1.3712588214966526e+16,9509212208991252.0,8454886733391894.0,8244371131229217.0,8751746444215258.0,1.4535630866521386e+20,2.4119242443064438e+17,9.58268800810033e+17,1.0039231128803701e+17,4.2210972019833704e+16,4.178225931592884e+16,4.147776132704529e+16,3.0882642286055104e+16,2.617914478471532e+16,3.0518708077118276e+16,2.5987892135854096e+16,1.913256414360614e+16,1.7469337504391162e+16,1.7094143829415508e+16,1.790463560516923e+16,1.4535630866521386e+20,-39976415475064.734,-38499048032279.39,-36311442129195.234,-24660863842402.63,-20919399949339.29,-25267738758999.562,-20922393127599.973,-13650743093176.043,-12243433857955.473,-11910947654256.154,-12566441215550.592,-4255436732.0213666,-5375992828.147344,-7843306789.673371,-6421494988.15568,75594720893689.69
1427.764507554042,2.3139100385459468e+16,8.137779708308157e+17,8.998677389668779e+16,2.3023374455938332e+16,2.4036189422359416e+16,2.470477360665227e+16,1.6211447531569938e+16,1.389627117596963e+16,1.646229077776102e+16,1.3867685768235674e+16,9629510047699616.0,8538728734579478.0,8325506722580089.0,8851303328051765.0,1.4677965604807705e+20,2.424159400030731e+17,9.734358107973157e+17,1.0148844087683781e+17,4.268985126029254e+16,4.225226573066283e+16,4.19407947144961e+16,3.123696996412429e+16,2.6478988605971416e+16,3.0863843122983468e+16,2.6282233919768748e+16,1.9374865489382784e+16,1.7642972086999544e+16,1.726273540987941e+16,1.810858309773479e+16,1.4677965604807705e+20,-40504940654186.03,-39014351500186.33,-36805596436984.66,-25006400007651.703,-21213571191731.016,-25615745596616.06,-21213595184527.113,-13865159735063.783,-12404778897099.004,-12066443514865.14,-12748545637203.32,-4599686595.620804,-5792928820.136224,-8417050774.986512,-6897388585.86214,75265078904948.36
1443.0421526295825,2.325620137115853e+16,8.266237316415018e+17,9.096836206785832e+16,2.3283580242568244e+16,2.430558749561514e+16,2.4979598653098756e+16,1.6396766563518984e+16,1.4054873863753734e+16,1.6647757956531822e+16,1.402416844005622e+16,9751248520305654.0,8622826850338187.0,8406929527555706.0,8951722524891399.0,1.482133119645831e+20,2.436455276757987e+17,9.888270807822666e+17,1.0259464367367192e+17,4.31730719242632e+16,4.27265198008264e+16,4.240797576971158e+16,3.1594569501860972e+16,2.678159338422035e+16,3.1212057055367656e+16,2.657919705629829e+16,1.9620062220332944e+16,1.781713607351555e+16,1.7431920188477268e+16,1.8314292283342132e+16,1.482133119645831e+20,-41038397189963.89,-39534508056760.016,-37304427974258.05,-25355289360229.66,-21510603062849.934,-25967021496657.297,-21507541137824.496,-14082274465403.889,-12566832290150.281,-12222649832473.63,-12932354357215.22,-4968267763.293641,-6239230655.476029,-9031942528.885553,-7406906241.069273,74936537782160.33
1458.4725741558782,2.3373876069085092e+16,8.396586573225618e+17,9.195896587224693e+16,2.3546149447556068e+16,2.4577425277071104e+16,2.525689044358977e+16,1.658380038764366e+16,1.4214940469089986e+16,1.6834882701839224e+16,1.4182047443577074e+16,9874447831848640.0,8707170249773416.0,8488632696256659.0,9053009770046772.0,1.4965730865403298e+20,2.4488121857567805e+17,1.0044457013297997e+18,1.0371099766104355e+17,4.366067035873315e+16,4.3205057411308376e+16,4.28793389277286e+16,3.195546999624857e+16,2.708698339999316e+16,3.1563374755047216e+16,2.6878802735196444e+16,1.9868194948071132e+16,1.7991807084958156e+16,1.760168384466246e+16,1.852177485663225e+16,1.4965730865403298e+20,-41576825699033.34,-40059558229565.46,-37807975241654.56,-25707561037556.914,-21810520393901.37,-26321592375267.46,-21804252709086.82,-14302126824145.906,-12729573351711.89,-12379551694951.512,-13117878750707.11,-5362816745.409601,-6716972653.408515,-9691128592.912737,-7952520973.409502,74609098033318.83
1474.057299897437,2.3492127419499948e+16,8.528853370475378e+17,9.295865476479218e+16,2.381110191315125e+16,2.4851723426884892e+16,2.5536669490972284e+16,1.6772564301212982e+16,1.4376483893103838e+16,1.7023678431199364e+16,1.4341334085350142e+16,9999128428482948.0,8791747817173479.0,8570609274270973.0,9155170796435682.0,1.5111167957736958e+20,2.4612304400656432e+17,1.0202948015362616e+18,1.0483758132574629e+17,4.415268323115271e+16,4.3687914766065816e+16,4.335491891016866e+16,3.2319700849887024e+16,2.739518315586209e+16,3.191782130685751e+16,2.718107232281135e+16,2.0119304769406532e+16,1.8166962154985796e+16,1.7772011840740442e+16,1.8731042506853724e+16,1.5111167957736958e+20,-42120267168270.9,-40589542942972.17,-38316277124105.055,-26063244521990.168,-22113348285666.89,-26679484395961.855,-22103751832644.555,-14524756960571.312,-12892980824331.658,-12537133959871.143,-13305130233087.406,-5785110572.081342,-7228411089.966625,-10398027794.720858,-8536921791.586507,74282760096305.17
1489.7978728964113,2.3610958376682284e+16,8.663063919543227e+17,9.396749864615733e+16,2.407845765593956e+16,2.5128502788576956e+16,2.581895647839436e+16,1.6963073761886484e+16,1.4539517153654376e+16,1.721415867135859e+16,1.4502039765541128e+16,1.0125310994196862e+16,8876548151092778.0,8652852203925167.0,9258211332102138.0,1.525764593564607e+20,2.4737103544814704e+17,1.0363775494618775e+18,1.059744736746467e+17,4.4649147530831864e+16,4.417512839001229e+16,4.383475072652635e+16,3.268729177365086e+16,2.770621737610259e+16,3.2275422000035212e+16,2.7486027362448996e+16,2.037343325967392e+16,1.834257772782852e+16,1.794288942455272e+16,1.8942106912745908e+16,1.525764593564607e+20,-42668762955451.266,-41124503519359.375,-38829372891308.234,-26422369642634.97,-22419112107795.22,-27040723969175.684,-22406060655145.25,-14750205627452.533,-13057032869647.943,-12695381258121.295,-13494120254607.79,-6237080576.400418,-7776000945.520585,-11156351821.64834,-9163031850.332722,73957524336426.3
1505.6958516253753,2.373037190718877e+16,8.79924475504937e+17,9.498556787801926e+16,2.4348236867645716e+16,2.540778439016104e+16,2.6103772260109036e+16,1.7155344389143838e+16,1.470405338511891e+16,1.7406337058491946e+16,1.4664175978144248e+16,1.025301644734149e+16,8961559563876544.0,8735354325565773.0,9362137097657224.0,1.5405168371187142e+20,2.4862522454257187e+17,1.0526971525681518e+18,1.071217542522838e+17,4.515010057035811e+16,4.466673513094722e+16,4.431886967548505e+16,3.3058272789391504e+16,2.802011100625663e+16,3.2636202328554844e+16,2.779368957474393e+16,2.063062246568089e+16,1.85186296571283e+16,1.811430163222615e+16,1.9154979737258188e+16,1.5405168371187142e+20,-43222354789927.85,-41664481680374.055,-39347302198326.12,-26784966577273.31,-22727837498040.387,-27405337751792.906,-22711201535125.8,-14978514174599.94,-13221707060149.438,-12854277997616.764,-13684860294770.432,-6720827140.679477,-8362413591.419368,-11970126193.979582,-9834027313.479053,73633391054972.83
1521.7528101416292,2.3850370990247948e+16,8.937422738501432e+17,9.6012933300175e+16,2.4620459915938812e+16,2.5689589445295804e+16,2.639113786228725e+16,1.7349391965745246e+16,1.4870105838121854e+16,1.7600227338401894e+16,1.4827754311200196e+16,1.038226593698181e+16,9046770081644446.0,8818108378868496.0,9466953803638388.0,1.5553738940092508e+20,2.4988564309756106e+17,1.069256858160218e+18,1.0827950316048763e+17,4.56555799870199e+16,4.516277216151919e+16,4.4807311346248264e+16,3.343267423269697e+16,2.833688921259306e+16,3.300018799146744e+16,2.8104080858038176e+16,2.0890914898295224e+16,1.869509320572634e+16,1.828623329098034e+16,1.936967262210331e+16,1.5553738940092508e+20,-43781084773401.55,-42209519548260.48,-39870105086145.53,-27151065854321.49,-23039550361433.594,-27773352646736.438,-23019197042631.94,-15209724541753.646,-13386980371642.793,-13013808367100.705,-13877361856593.62,-7238635382.201038,-8990555347.141693,-12843711444.083109,-10553356799.782383,73310360480513.42
1537.9703382430455,2.3970958615855068e+16,9.077625061986359e+17,9.704966624962346e+16,2.4895147345248976e+16,2.597393935445992e+16,2.6681074483850764e+16,1.7545232439217638e+16,1.503768787920252e+16,1.7795843366711544e+16,1.4992786447018012e+16,1.0513080839089394e+16,9132167444748946.0,8901107004174156.0,9572667147783162.0,1.5703361415747335e+20,2.5115232307202394e+17,1.0860599538341696e+18,1.0944780108018395e+17,4.6165623744251224e+16,4.566327698123425e+16,4.530011161990498e+16,3.3810526755703444e+16,2.865657738145224e+16,3.3367404893227464e+16,2.8417223288766356e+16,2.1154353524710572e+16,1.8871943046428916e+16,1.845866902199143e+16,1.9586197182135964e+16,1.5703361415747345e+20,-44344995380767.1,-42759659647280.75,-40397821982303.45,-27520698354891.48,-23354276869349.38,-28144795802536.266,-23330069958867.758,-15443879250874.264,-13552829176501.828,-13173956340021.174,-14071636460733.71,-7792991737.061519,-9663586813.062218,-13781824282.873798,-11324761259.1151,72988432779872.64
1554.350041625476,2.409213778498615e+16,9.219879251910732e+17,9.809583858180408e+16,2.517231987758968e+16,2.6260855706146816e+16,2.697360349731447e+16,1.774288192337103e+16,1.5206812990420078e+16,1.7993199109056034e+16,1.5159284162402658e+16,1.0645482752591882e+16,9217739108725092.0,8984342743849757.0,9679282812216412.0,1.5854039663421152e+20,2.5242529657810995e+17,1.1031097679292914e+18,1.1062672929558542e+17,4.668027013308465e+16,4.616828741849655e+16,4.579730667081293e+16,3.419186132996287e+16,2.8979201118473708e+16,3.373787914401858e+16,2.8733139121853904e+16,2.1420981760423172e+16,1.9049153263789216e+16,1.8631593243308412e+16,1.9804564999555004e+16,1.5854039663421152e+20,-44914129460956.22,-43314944905188.62,-40930493701573.89,-27893895314914.74,-23672043458524.586,-28519694612952.082,-23643843275853.79,-15681021397803.271,-13719229237778.406,-13334705678492.977,-14267695639442.205,-8386601379.7571125,-10384942860.344164,-14789558513.465975,-12152294103.363674,72667608051141.06
1570.8935420417308,2.4213911507600624e+16,9.36421317278913e+17,9.915152269417179e+16,2.545199841339021e+16,2.65503602780847e+16,2.7268746449642908e+16,1.7942356699844202e+16,1.537749476888976e+16,1.8192308641269996e+16,1.5327259328884994e+16,1.0779493495304656e+16,9303472245749172.0,9067808043671640.0,9786806460548844.0,1.6005777634810823e+20,2.5370459586466435e+17,1.1204096699855054e+18,1.1181636972098035e+17,4.719955777362589e+16,4.6677841632696296e+16,4.629893296800546e+16,3.457670924936878e+16,2.930478624769442e+16,3.4111637060070492e+16,2.9051850791118384e+16,2.1690843460969016e+16,1.922669735694006e+16,1.880499017281614e+16,2.0024787617924436e+16,1.6005777634810823e+20,-45488530237883.38,-43875418654769.83,-41468161446677.63,-28270688327356.344,-23992876829960.105,-28898076716579.996,-23960540196126.266,-15921194643334.732,-13886155704255.982,-13496039937319.361,-14465550930379.13,-9022406393.144854,-11158353131.037117,-15872405430.74387,-13040341388.937687,72347886330734.97
1587.602477462148,2.4336282802593604e+16,9.510655031081599e+17,1.0021679155230749e+17,2.5734204032333772e+16,2.6842475038478492e+16,2.7566525063125944e+16,1.8143673219678812e+16,1.5549746926246746e+16,1.8393186149571628e+16,1.5496723912956994e+16,1.0915135099762584e+16,9389353746624338.0,9151495254229238.0,9895243734883664.0,1.6158579362921693e+20,2.5499025331724333e+17,1.1379630712056486e+18,1.1301680493031533e+17,4.772352561653703e+16,4.719197811633353e+16,4.680502727663078e+16,3.4965102133135936e+16,2.9633358810511584e+16,3.448870516397222e+16,2.93733809096835e+16,2.196398291345778e+16,1.940454824351643e+16,1.8978843831240884e+16,2.0246876536008436e+16,1.6158579362921693e+20,-46068241311448.445,-44441124635503.766,-42010866808987.664,-28651109344492.5,-24316803947740.45,-29279969996505.61,-24280184132469.816,-16164443203703.912,-14053583106525.363,-13657942468068.77,-14665213870267.453,-9703604579.73506,-11987862876.758787,-17036273434.1126,-13993641828.947721,72029267590252.03
1604.4785022367696,2.445925469633046e+16,9.659233379079941e+17,1.0129171871877402e+17,2.601895799420885e+16,2.7137222147273684e+16,2.786696123626098e+16,1.8346848104927092e+16,1.572358328803256e+16,1.859584593074153e+16,1.5667689976311486e+16,1.1052429808982874e+16,9475370223314368.0,9235396632345264.0,1.0004600252729176e+16,1.6312448957285404e+20,2.5628230144708573e+17,1.1557734249231488e+18,1.1422811818980814e+17,4.825221294454278e+16,4.771073569718381e+16,4.731562665940517e+16,3.5357071928845004e+16,2.9964945064499644e+16,3.4869110184974496e+16,2.969775227040091e+16,2.2240444827966384e+16,1.958267826471121e+16,1.915313804519137e+16,2.0470843201412548e+16,1.6312448957285404e+20,-46653306658587.91,-45012106995221.63,-42558651769382.08,-29035190680291.043,-24643852037741.08,-29665402579964.35,-24602798707668.492,-16410811840534.865,-14221485354129.623,-13820396423218.275,-14866695988378.941,-10433668780.45903,-12877853937.65609,-18287506571.198635,-15017306389.175465,71711751739419.86
